word	nodeType	unit
people	NOUN	purity
time	NOUN	purity
sex	NOUN	purity
people	NOUN	purity
time	NOUN	purity
sex	NOUN	purity
person	NOUN	purity
hour	NOUN	purity
period	NOUN	purity
sex	NOUN	purity
gender	NOUN	purity
hour	NOUN	purity
period	NOUN	purity
menage	NOUN	purity
trois	NOUN	purity
member	NOUN	purity
sex	NOUN	purity
other	NOUN	purity
sex	NOUN	purity
oop	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
person	NOUN	purity
parent	NOUN	purity
time	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
person	NOUN	purity
sibling	NOUN	purity
time	NOUN	purity
count	NOUN	purity
finger	NOUN	purity
thing	NOUN	purity
gang	NOUN	purity
circle	NOUN	purity
circle	NOUN	purity
cooking	NOUN	purity
baby	NOUN	purity
oil	NOUN	purity
party	NOUN	purity
oil	NOUN	purity
orgy	NOUN	purity
group	NOUN	purity
sex	NOUN	purity
people	NOUN	purity
partner	NOUN	purity
orgy	NOUN	purity
group	NOUN	purity
sex	NOUN	purity
people	NOUN	purity
partner	NOUN	purity
person	NOUN	purity
group	NOUN	purity
people	NOUN	purity
group	NOUN	purity
sex	NOUN	purity
group	NOUN	purity
sex	NOUN	purity
thon	NOUN	purity
object	NOUN	purity
time	NOUN	purity
amount	NOUN	purity
time	NOUN	purity
section	NOUN	purity
sentient	NOUN	purity
object	NOUN	purity
question	NOUN	purity
section	NOUN	purity
kinkiness	NOUN	purity
question	NOUN	purity
action	NOUN	purity
event	NOUN	purity
following	NOUN	purity
bowling	NOUN	purity
pin	NOUN	purity
bottle	NOUN	purity
shape	NOUN	purity
purpose	NOUN	purity
aid	NOUN	purity
food	NOUN	purity
food	NOUN	purity
masturbation	NOUN	purity
masturbation	NOUN	purity
lab	NOUN	purity
dissection	NOUN	purity
food	NOUN	purity
anus	NOUN	purity
food	NOUN	purity
anus	NOUN	purity
enema	NOUN	purity
purpose	NOUN	purity
enema	NOUN	purity
enema	NOUN	purity
solution	NOUN	purity
wine	NOUN	purity
beer	NOUN	purity
urine	NOUN	purity
windex	NOUN	purity
penis	NOUN	purity
ruler	NOUN	purity
yardstick	NOUN	purity
tape	NOUN	purity
measure	NOUN	purity
hand	NOUN	purity
device	NOUN	purity
masturbation	NOUN	purity
Dustbuster(tm	NOUN	purity
vacuum	NOUN	purity
cleaner	NOUN	purity
feather	NOUN	purity
tickling	NOUN	purity
device	NOUN	purity
purpose	NOUN	purity
tickling	NOUN	purity
tickling	NOUN	purity
form	NOUN	purity
*	NOUN	purity
arousal	NOUN	purity
ice	NOUN	purity
purpose	NOUN	purity
ice	NOUN	purity
dildo	NOUN	purity
ice	NOUN	purity
cube	NOUN	purity
icicle	NOUN	purity
popsicle	NOUN	purity
strap	NOUN	purity
dildo	NOUN	purity
extension	NOUN	purity
sheath	NOUN	purity
cream	NOUN	purity
purpose	NOUN	purity
wax	NOUN	purity
purpose	NOUN	purity
sex	NOUN	purity
front	NOUN	purity
mirror	NOUN	purity
food	NOUN	purity
gravy	NOUN	purity
syrup	NOUN	purity
dressing	NOUN	purity
candy	NOUN	purity
peanut	NOUN	purity
butter	NOUN	purity
honey	NOUN	purity
partner	NOUN	purity
body	NOUN	purity
household	NOUN	purity
syrup	NOUN	purity
sandwich	NOUN	purity
spreading	NOUN	purity
oil	NOUN	purity
salad	NOUN	purity
dressing	NOUN	purity
substance	NOUN	purity
purpose	NOUN	purity
rope	NOUN	purity
chain	NOUN	purity
cuff	NOUN	purity
device	NOUN	purity
bondage	NOUN	purity
purpose	NOUN	purity
whip	NOUN	purity
chain	NOUN	purity
cat	NOUN	purity
o	NOUN	purity
tail	NOUN	purity
pain	NOUN	purity
underwear	NOUN	purity
lingerie	NOUN	purity
underwear	NOUN	purity
lingerie	NOUN	purity
leather	NOUN	purity
grore	NOUN	purity
suit	NOUN	purity
diaper	NOUN	purity
purpose	NOUN	purity
purpose	NOUN	purity
ball	NOUN	purity
gag	NOUN	purity
gag	NOUN	purity
collar	NOUN	purity
leash	NOUN	purity
sex	NOUN	purity
partner	NOUN	purity
nipple	NOUN	purity
clip	NOUN	purity
clothespin	NOUN	purity
count	NOUN	purity
part	NOUN	purity
body	NOUN	purity
ear	NOUN	purity
nose	NOUN	purity
nipple	NOUN	purity
labia	NOUN	purity
head	NOUN	purity
penis	NOUN	purity
child	NOUN	purity
contact	NOUN	purity
kind	NOUN	purity
child	NOUN	purity
doll	NOUN	purity
object	NOUN	purity
pillow	NOUN	purity
dinner	NOUN	purity
liver	NOUN	purity
hole	NOUN	purity
wall	NOUN	purity
sausage	NOUN	purity
banana	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
person	NOUN	purity
animal	NOUN	purity
creature	NOUN	purity
rectum	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
dinner	NOUN	purity
animal	NOUN	purity
animal	NOUN	purity
sex	NOUN	purity
sight	NOUN	purity
animal	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
animal	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
animal	NOUN	purity
cat	NOUN	purity
rabbit	NOUN	purity
lab	NOUN	purity
rat	NOUN	purity
gerbil	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
farm	NOUN	purity
animal	NOUN	purity
cow	NOUN	purity
pig	NOUN	purity
chicken	NOUN	purity
sheep	NOUN	purity
animal	NOUN	purity
creature	NOUN	purity
pleasure	NOUN	purity
question	NOUN	purity
one	NOUN	purity
variation	NOUN	purity
animal	NOUN	purity
choice	NOUN	purity
question	NOUN	purity
measure	NOUN	purity
animal	NOUN	purity
sex	NOUN	purity
animal	NOUN	purity
size	NOUN	purity
sex	NOUN	purity
animal	NOUN	purity
size	NOUN	purity
sex	NOUN	purity
animal	NOUN	purity
size	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
type	NOUN	purity
animal	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
animal	NOUN	purity
presence	NOUN	purity
people	NOUN	purity
*	NOUN	purity
undergarment	NOUN	purity
*	NOUN	purity
sex	NOUN	purity
purpose	NOUN	purity
school	NOUN	purity
play	NOUN	purity
initiation	NOUN	purity
*	NOUN	purity
undergarment	NOUN	purity
*	NOUN	purity
sex	NOUN	purity
purpose	NOUN	purity
presence	NOUN	purity
people	NOUN	purity
play	NOUN	purity
purpose	NOUN	purity
pant	NOUN	purity
bra	NOUN	purity
purpose	NOUN	purity
head	NOUN	purity
toilet	NOUN	purity
bowl	NOUN	purity
show	NOUN	purity
room	NOUN	purity
model	NOUN	purity
underwear	NOUN	purity
head	NOUN	purity
jock	NOUN	purity
strap	NOUN	purity
piece	NOUN	purity
underwear	NOUN	purity
mouth	NOUN	purity
underwear	NOUN	purity
time	NOUN	purity
piece	NOUN	purity
underwear	NOUN	purity
time	NOUN	purity
underwear	NOUN	purity
shit	NOUN	purity
condom	NOUN	purity
hygiene	NOUN	purity
contraption	NOUN	purity
section	NOUN	purity
question	NOUN	purity
section	NOUN	purity
place	NOUN	purity
situation	NOUN	purity
following	NOUN	purity
place	NOUN	purity
religion	NOUN	purity
temple	NOUN	purity
altar	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
place	NOUN	purity
religion	NOUN	purity
place	NOUN	purity
dead	NOUN	purity
mortuary	NOUN	purity
cemetery	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
place	NOUN	purity
contraption	NOUN	purity
dead	NOUN	purity
coffin	NOUN	purity
hearse	NOUN	purity
body	NOUN	purity
bag	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
contraption	NOUN	purity
sex	NOUN	purity
construction	NOUN	purity
site	NOUN	purity
office	NOUN	purity
launch	NOUN	purity
platform	NOUN	purity
land	NOUN	purity
road	NOUN	purity
vehicle	NOUN	purity
pound	NOUN	purity
weight	NOUN	purity
car	NOUN	purity
station	NOUN	purity
minivan	NOUN	purity
fuckmobile	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
land	NOUN	purity
road	NOUN	purity
vehicle	NOUN	purity
pound	NOUN	purity
weight	NOUN	purity
land	NOUN	purity
road	NOUN	purity
vehicle	NOUN	purity
pound	NOUN	purity
weight	NOUN	purity
truck	NOUN	purity
tank	NOUN	purity
car	NOUN	purity
roller	NOUN	purity
crane	NOUN	purity
bulldozer	NOUN	purity
garbage	NOUN	purity
truck	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
land	NOUN	purity
road	NOUN	purity
vehicle	NOUN	purity
pound	NOUN	purity
weight	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
road	NOUN	purity
vehicle	NOUN	purity
subway	NOUN	purity
roller	NOUN	purity
coaster	NOUN	purity
monorail	NOUN	purity
ride	NOUN	purity
404	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
water	NOUN	purity
transport	NOUN	purity
medium	NOUN	purity
surfboard	NOUN	purity
bathtub	NOUN	purity
question	NOUN	purity
thing	NOUN	purity
water	NOUN	purity
time	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
water	NOUN	purity
wind	NOUN	purity
propeller	NOUN	purity
transport	NOUN	purity
medium	NOUN	purity
foot	NOUN	purity
length	NOUN	purity
boat	NOUN	purity
windsurfer	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
water	NOUN	purity
wind	NOUN	purity
propeller	NOUN	purity
transport	NOUN	purity
medium	NOUN	purity
foot	NOUN	purity
length	NOUN	purity
ship	NOUN	purity
battleship	NOUN	purity
aircraft	NOUN	purity
carrier	NOUN	purity
submarine	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
aircraft	NOUN	purity
airplane	NOUN	purity
helicopter	NOUN	purity
hovercraft	NOUN	purity
balloon	NOUN	purity
space	NOUN	purity
shuttle	NOUN	purity
carpet	NOUN	purity
saucer	NOUN	purity
sex	NOUN	purity
household	NOUN	purity
room	NOUN	purity
bedroom	NOUN	purity
sex	NOUN	purity
floor	NOUN	purity
roof	NOUN	purity
sex	NOUN	purity
furniture	NOUN	purity
indoor	NOUN	purity
bed	NOUN	purity
table	NOUN	purity
desk	NOUN	purity
counter	NOUN	purity
-	NOUN	purity
table	NOUN	purity
desk	NOUN	purity
television	NOUN	purity
washer	NOUN	purity
dryer	NOUN	purity
microwave	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
telephone	NOUN	purity
booth	NOUN	purity
voting	NOUN	purity
booth	NOUN	purity
photograph	NOUN	purity
taker	NOUN	purity
enclosure	NOUN	purity
activity	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
elevator	NOUN	purity
people	NOUN	purity
mover	NOUN	purity
escalator	NOUN	purity
dumbwaiter	NOUN	purity
building	NOUN	purity
people	NOUN	purity
device	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
tree	NOUN	purity
tree	NOUN	purity
house	NOUN	purity
structure	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
suspension	NOUN	purity
device	NOUN	purity
kind	NOUN	purity
hammock	NOUN	purity
trampoline	NOUN	purity
tightrope	NOUN	purity
safety	NOUN	purity
net	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
roof	NOUN	purity
building	NOUN	purity
excess	NOUN	purity
floor	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
confine	NOUN	purity
hedge	NOUN	purity
vegetation	NOUN	purity
wall	NOUN	purity
effect	NOUN	purity
cave	NOUN	purity
rock	NOUN	purity
overhang	NOUN	purity
well	NOUN	purity
shielding	NOUN	purity
structure	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
snow	NOUN	purity
spring	NOUN	purity
thaw	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
place	NOUN	purity
temperature	NOUN	purity
air	NOUN	purity
point	NOUN	purity
water	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
place	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
water	NOUN	purity
tub	NOUN	purity
shower	NOUN	purity
running	NOUN	purity
water	NOUN	purity
waterfall	NOUN	purity
downpour	NOUN	purity
monsoon	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
body	NOUN	purity
water	NOUN	purity
swimming	NOUN	purity
pool	NOUN	purity
swimming	NOUN	purity
hole	NOUN	purity
pond	NOUN	purity
lake	NOUN	purity
lagoon	NOUN	purity
sea	NOUN	purity
ocean	NOUN	purity
sex	NOUN	purity
beach	NOUN	purity
resultant	NOUN	purity
sand	NOUN	purity
place	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
bathroom	NOUN	purity
sex	NOUN	purity
motel	NOUN	purity
purpose	NOUN	purity
sex	NOUN	purity
section	NOUN	purity
question	NOUN	purity
following	NOUN	purity
orgasm	NOUN	purity
person	NOUN	purity
orgasm	NOUN	purity
people	NOUN	purity
use	NOUN	purity
penis	NOUN	purity
leash	NOUN	purity
device	NOUN	purity
oxygen	NOUN	purity
deprivation	NOUN	purity
enhancement	NOUN	purity
oxide	NOUN	purity
video	NOUN	purity
tape	NOUN	purity
picture	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
other	NOUN	purity
sex	NOUN	purity
partner	NOUN	purity
choice	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
picture	NOUN	purity
video	NOUN	purity
tape	NOUN	purity
partner	NOUN	purity
choice	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
recording	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
noise	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
show	NOUN	purity
animal	NOUN	purity
noise	NOUN	purity
sex	NOUN	purity
animal	NOUN	purity
walk	NOUN	purity
partner	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
emergency	NOUN	purity
arise	NOUN	purity
sex	NOUN	purity
fire	NOUN	purity
flash	NOUN	purity
flood	NOUN	purity
hurricane	NOUN	purity
plane	NOUN	purity
crash	NOUN	purity
land	NOUN	purity
dwelling	NOUN	purity
technique	NOUN	purity
style	NOUN	purity
skill	NOUN	purity
picture	NOUN	purity
picture	NOUN	purity
ad	NOUN	purity
ad	NOUN	purity
breast	NOUN	purity
muscle	NOUN	purity
fist	NOUN	purity
hair	NOUN	purity
part	NOUN	purity
activity	NOUN	purity
sex	NOUN	purity
hour	NOUN	purity
session	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
hickie	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
time	NOUN	purity
session	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
time	NOUN	purity
people	NOUN	purity
run	NOUN	purity
people	NOUN	purity
noise	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
sex	NOUN	purity
car	NOUN	purity
boat	NOUN	purity
vehicle	NOUN	purity
sex	NOUN	purity
doggie	NOUN	purity
fashion	NOUN	purity
sex	NOUN	purity
position	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
down	NOUN	purity
position	NOUN	purity
need	NOUN	purity
re	NOUN	purity
-	NOUN	purity
entry	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
person	NOUN	purity
hickey	NOUN	purity
thigh	NOUN	purity
receiving	NOUN	purity
sex	NOUN	purity
ramming	NOUN	purity
end	NOUN	purity
sex	NOUN	purity
count	NOUN	purity
sex	NOUN	purity
time	NOUN	purity
person	NOUN	purity
sex	NOUN	purity
time	NOUN	purity
hour	NOUN	purity
period	NOUN	purity
sex	NOUN	purity
time	NOUN	purity
hour	NOUN	purity
period	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
masturbation	NOUN	purity
partner	NOUN	purity
sex	NOUN	purity
sex	NOUN	purity
instrument	NOUN	purity
television	NOUN	purity
word	NOUN	purity
sex	NOUN	purity
lust	NOUN	purity
sex	NOUN	purity
intercourse	NOUN	purity
washing	NOUN	purity
partner	NOUN	purity
lip	NOUN	purity
sex	NOUN	purity
tooth	NOUN	purity
washing	NOUN	purity
gargling	NOUN	purity
mouth	NOUN	purity
pain	NOUN	purity
sex	NOUN	purity
cunnilingus	NOUN	purity
woman	NOUN	purity
period	NOUN	purity
sex	NOUN	purity
woman	NOUN	purity
period	NOUN	purity
foot	NOUN	purity
foot	NOUN	purity
tongue	NOUN	purity
tongue	NOUN	purity
foot	NOUN	purity
toe	NOUN	purity
foot	NOUN	purity
toe	NOUN	purity
anus	NOUN	purity
anus	NOUN	purity
sex	NOUN	purity
person	NOUN	purity
urine	NOUN	purity
.	NOUN	purity
urine	NOUN	purity
bladder	NOUN	purity
urine	NOUN	purity
blood	NOUN	purity
shower	NOUN	purity
partner	NOUN	purity
secretion	NOUN	purity
checklist	NOUN	purity
thing	NOUN	purity
purpose	NOUN	purity
score	NOUN	purity
read	NOUN	purity
book	NOUN	purity
technique	NOUN	purity
motive	NOUN	purity
score	NOUN	purity
owner	NOUN	purity
sheet	NOUN	purity
paper	NOUN	purity
lot	NOUN	purity
itty	NOUN	purity
bitty	NOUN	purity
answer	NOUN	purity
excellence	NOUN	purity
workmanship	NOUN	purity
direction	NOUN	purity
score	NOUN	purity
method	NOUN	purity
calculator	NOUN	purity
method	NOUN	purity
mainframe	NOUN	purity
method	NOUN	purity
decsystem-2060	NOUN	purity
pc	NOUN	purity
scoring	NOUN	purity
method	NOUN	purity
answer	NOUN	purity
number	NOUN	purity
result	NOUN	purity
result	NOUN	purity
percentage	NOUN	purity
purity	NOUN	purity
number	NOUN	purity
vein	NOUN	purity
score	NOUN	purity
sleaze	NOUN	purity
bag	NOUN	purity
reference	NOUN	purity
calculator	NOUN	purity
direction	NOUN	purity
people	NOUN	purity
calculator	NOUN	purity
<	NOUN	purity
#	NOUN	purity
answer	NOUN	purity
people	NOUN	purity
calculator	NOUN	purity
#	NOUN	purity
answer	NOUN	purity
=	NOUN	purity
test	NOUN	purity
warranty	NOUN	purity
bed	NOUN	purity
haystack	NOUN	purity
maker	NOUN	purity
test	NOUN	purity
liability	NOUN	purity
damage	NOUN	purity
test	NOUN	purity
paternity	NOUN	purity
suit	NOUN	purity
doctor	NOUN	purity
pharmacist	NOUN	purity
panel	NOUN	purity
user	NOUN	purity
part	NOUN	purity
test	NOUN	purity
will	NOUN	purity
permission	NOUN	purity
publisher	NOUN	purity
test	NOUN	purity
author	NOUN	purity
test	NOUN	purity
seigneur	NOUN	purity
family	NOUN	purity
fiance(e	NOUN	purity
right	NOUN	purity
state	NOUN	purity
state	NOUN	purity
ecstacy	NOUN	purity
child	NOUN	purity
guidance	NOUN	purity
pencil	NOUN	purity
paper	NOUN	purity
battery	NOUN	purity
assembly	NOUN	purity
figure	NOUN	purity
%	NOUN	purity
people	NOUN	purity
world	NOUN	purity
accident	NOUN	purity
service	NOUN	purity
announcement	NOUN	purity
institution	NOUN	purity
ABSTRACT	NOUN	tr823
evening	NOUN	tr823
internet	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
program	NOUN	tr823
flaw	NOUN	tr823
utility	NOUN	tr823
program	NOUN	tr823
system	NOUN	tr823
bsd	NOUN	tr823
version	NOUN	tr823
flaw	NOUN	tr823
program	NOUN	tr823
machine	NOUN	tr823
system	NOUN	tr823
infection	NOUN	tr823
thousand	NOUN	tr823
machine	NOUN	tr823
activity	NOUN	tr823
internet	NOUN	tr823
connectivity	NOUN	tr823
day	NOUN	tr823
report	NOUN	tr823
description	NOUN	tr823
component	NOUN	tr823
worm	NOUN	tr823
program\320data	NOUN	tr823
function	NOUN	tr823
study	NOUN	tr823
reverse	NOUN	tr823
compilation	NOUN	tr823
worm	NOUN	tr823
version	NOUN	tr823
assembly	NOUN	tr823
language	NOUN	tr823
source	NOUN	tr823
code	NOUN	tr823
paper	NOUN	tr823
concern	NOUN	tr823
state	NOUN	tr823
system	NOUN	tr823
internet	NOUN	tr823
host	NOUN	tr823
description	NOUN	tr823
reader	NOUN	tr823
behavior	NOUN	tr823
program	NOUN	tr823
paper	NOUN	tr823
review	NOUN	tr823
security	NOUN	tr823
flaw	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
recommendation	NOUN	tr823
use	NOUN	tr823
report	NOUN	tr823
analysis	NOUN	tr823
style	NOUN	tr823
method	NOUN	tr823
author\(s\	NOUN	tr823
worm	NOUN	tr823
conclusion	NOUN	tr823
ability	NOUN	tr823
intent	NOUN	tr823
copyright	NOUN	tr823
right	NOUN	tr823
permission	NOUN	tr823
copy	NOUN	tr823
work	NOUN	tr823
charge	NOUN	tr823
purpose	NOUN	tr823
instruction	NOUN	tr823
research	NOUN	tr823
copy	NOUN	tr823
copy	NOUN	tr823
title	NOUN	tr823
page	NOUN	tr823
copyright	NOUN	tr823
notice	NOUN	tr823
reproduction	NOUN	tr823
publication	NOUN	tr823
use	NOUN	tr823
permission	NOUN	tr823
introduction	NOUN	tr823
evening	NOUN	tr823
internet	NOUN	tr823
attack	NOUN	tr823
program	NOUN	tr823
host	NOUN	tr823
internet	NOUN	tr823
program	NOUN	tr823
host	NOUN	tr823
network	NOUN	tr823
user	NOUN	tr823
information	NOUN	tr823
machine	NOUN	tr823
flaw	NOUN	tr823
system	NOUN	tr823
software	NOUN	tr823
program	NOUN	tr823
replica	NOUN	tr823
system	NOUN	tr823
program	NOUN	tr823
system	NOUN	tr823
computer	NOUN	tr823
variant	NOUN	tr823
program	NOUN	tr823
confusion	NOUN	tr823
consternation	NOUN	tr823
system	NOUN	tr823
administrator	NOUN	tr823
user	NOUN	tr823
system	NOUN	tr823
security	NOUN	tr823
weakness	NOUN	tr823
reid87]\	NOUN	tr823
scope	NOUN	tr823
breakin	NOUN	tr823
surprise	NOUN	tr823
program	NOUN	tr823
user	NOUN	tr823
site	NOUN	tr823
file	NOUN	tr823
tmp	NOUN	tr823
directory	NOUN	tr823
machine	NOUN	tr823
message	NOUN	tr823
log	NOUN	tr823
file	NOUN	tr823
utility	NOUN	tr823
sendmail	NOUN	tr823
mail	NOUN	tr823
agent	NOUN	tr823
effect	NOUN	tr823
system	NOUN	tr823
running	NOUN	tr823
process	NOUN	tr823
time	NOUN	tr823
machine	NOUN	tr823
processing	NOUN	tr823
machine	NOUN	tr823
swap	NOUN	tr823
space	NOUN	tr823
process	NOUN	tr823
table	NOUN	tr823
night	NOUN	tr823
personnel	NOUN	tr823
copy	NOUN	tr823
program	NOUN	tr823
People	NOUN	tr823
site	NOUN	tr823
program	NOUN	tr823
method	NOUN	tr823
fear	NOUN	tr823
program	NOUN	tr823
system	NOUN	tr823
resource	NOUN	tr823
way	NOUN	tr823
cure	NOUN	tr823
system	NOUN	tr823
file	NOUN	tr823
information	NOUN	tr823
morning	NOUN	tr823
hour	NOUN	tr823
infection	NOUN	tr823
network	NOUN	tr823
set	NOUN	tr823
step	NOUN	tr823
spread	NOUN	tr823
patch	NOUN	tr823
sendmail	NOUN	tr823
mail	NOUN	tr823
agent	NOUN	tr823
suggestion	NOUN	tr823
c	NOUN	tr823
compiler	NOUN	tr823
use	NOUN	tr823
suggestion	NOUN	tr823
mailing	NOUN	tr823
list	NOUN	tr823
usenet	NOUN	tr823
spread	NOUN	tr823
system	NOUN	tr823
internet	NOUN	tr823
quarantine	NOUN	tr823
pm	NOUN	tr823
method	NOUN	tr823
infection	NOUN	tr823
system	NOUN	tr823
utility	NOUN	tr823
software	NOUN	tr823
patch	NOUN	tr823
group	NOUN	tr823
time	NOUN	tr823
flaw	NOUN	tr823
program	NOUN	tr823
system	NOUN	tr823
code	NOUN	tr823
problem	NOUN	tr823
workshop	NOUN	tr823
topic	NOUN	tr823
discussion	NOUN	tr823
program	NOUN	tr823
internet	NOUN	tr823
community	NOUN	tr823
meeting	NOUN	tr823
topic	NOUN	tr823
thing	NOUN	tr823
meeting	NOUN	tr823
copy	NOUN	tr823
reverse	NOUN	tr823
code	NOUN	tr823
public	NOUN	tr823
program	NOUN	tr823
technique	NOUN	tr823
attacker	NOUN	tr823
framework	NOUN	tr823
program	NOUN	tr823
stance	NOUN	tr823
delaying	NOUN	tr823
tactic	NOUN	tr823
version	NOUN	tr823
code	NOUN	tr823
distribution	NOUN	tr823
binary	NOUN	tr823
time	NOUN	tr823
version	NOUN	tr823
progress	NOUN	tr823
skill	NOUN	tr823
tool	NOUN	tr823
community	NOUN	tr823
group	NOUN	tr823
capability	NOUN	tr823
source	NOUN	tr823
code	NOUN	tr823
system	NOUN	tr823
administrator	NOUN	tr823
programmer	NOUN	tr823
manager	NOUN	tr823
program	NOUN	tr823
system	NOUN	tr823
individual	NOUN	tr823
interest	NOUN	tr823
code	NOUN	tr823
software	NOUN	tr823
vendor	NOUN	tr823
interest	NOUN	tr823
program	NOUN	tr823
hole	NOUN	tr823
program	NOUN	tr823
code	NOUN	tr823
administrator	NOUN	tr823
vendor	NOUN	tr823
defense	NOUN	tr823
attack	NOUN	tr823
claim	NOUN	tr823
contrary	NOUN	tr823
individual	NOUN	tr823
copy	NOUN	tr823
reverse	NOUN	tr823
code	NOUN	tr823
report	NOUN	tr823
role	NOUN	tr823
process	NOUN	tr823
description	NOUN	tr823
program	NOUN	tr823
source	NOUN	tr823
code	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
aid	NOUN	tr823
individual	NOUN	tr823
understanding	NOUN	tr823
code	NOUN	tr823
form	NOUN	tr823
worm	NOUN	tr823
effort	NOUN	tr823
section	NOUN	tr823
observation	NOUN	tr823
flaw	NOUN	tr823
system	NOUN	tr823
program	NOUN	tr823
fix	NOUN	tr823
companion	NOUN	tr823
report	NOUN	tr823
week	NOUN	tr823
history	NOUN	tr823
worm	NOUN	tr823
internet	NOUN	tr823
analysis	NOUN	tr823
result	NOUN	tr823
study	NOUN	tr823
reverse	NOUN	tr823
version	NOUN	tr823
worm	NOUN	tr823
code	NOUN	tr823
version	NOUN	tr823
code	NOUN	tr823
assembler	NOUN	tr823
detail	NOUN	tr823
c	NOUN	tr823
version	NOUN	tr823
code	NOUN	tr823
compile	NOUN	tr823
binary	NOUN	tr823
code	NOUN	tr823
difference	NOUN	tr823
significance	NOUN	tr823
certainty	NOUN	tr823
version	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
intent	NOUN	tr823
worm	NOUN	tr823
file	NOUN	tr823
system	NOUN	tr823
target	NOUN	tr823
system	NOUN	tr823
information	NOUN	tr823
system	NOUN	tr823
site	NOUN	tr823
copy	NOUN	tr823
worm	NOUN	tr823
program	NOUN	tr823
fix	NOUN	tr823
flaw	NOUN	tr823
program	NOUN	tr823
attack	NOUN	tr823
vendor	NOUN	tr823
patch	NOUN	tr823
vendor	NOUN	tr823
fix	NOUN	tr823
user	NOUN	tr823
terminology	NOUN	tr823
variation	NOUN	tr823
name	NOUN	tr823
program	NOUN	tr823
paper	NOUN	tr823
term	NOUN	tr823
worm	NOUN	tr823
virus	NOUN	tr823
behavior	NOUN	tr823
member	NOUN	tr823
press	NOUN	tr823
